trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
L014I01S1LAB, , ,819,19,,0,0, 
L014I01S1LAB, , ,820,20,,0,0, 
L014I01S1LAB, , ,821,22,,0,0, 
L014I01S1LAB, , ,793,23,,0,0, 
L014I01S1LAB, , ,828,24,,0,0, 
L014I01S1LAB, , ,563,25,,0,0, 
L014I01S1LAB, , ,830,26,,0,0, 
L014I01S1LAB, , ,831,27,,0,0, 
L014I01S1LAB, , ,829,28,,0,0, 
L014I01S1LAB, , ,841,29,,0,0, 
L014I01S1LAB, , ,832,30,,0,0, 
L014I01S1LAB, , ,833,31,,0,0, 
L014I01S1LAB, , ,834,32,,0,0, 
L014I01S1LAB,07:42:00,07:45:00,811,33,,0,0, 
L014I01S2LAB,06:25:00,06:25:00,811,1,,0,0, 
L014I01S2LAB, , ,835,2,,0,0, 
L014I01S2LAB, , ,836,3,,0,0, 
L014I01S2LAB, , ,827,4,,0,0, 
L014I01S2LAB, , ,837,5,,0,0, 
L014I01S2LAB, , ,838,6,,0,0, 
L014I01S2LAB, , ,562,7,,0,0, 
L014I01S2LAB, , ,840,8,,0,0, 
L014I01S2LAB, , ,794,10,,0,0, 
L014I01S2LAB,06:34:12,06:34:12,843,11,,0,0, 
L014I01S2LAB, , ,844,13,,0,0, 
L014I01S2LAB, , ,845,14,,0,0, 
L014I01S2LAB, , ,846,15,,0,0, 
L014I01S2LAB, , ,847,16,,0,0, 
L014I01S2LAB, , ,848,17,,0,0, 
L014I01S2LAB, , ,804,18,,0,0, 
L014I01S2LAB, , ,849,19,,0,0, 
L014I01S2LAB, , ,876,20,,0,0, 
L014I01S2LAB, , ,824,21,,0,0, 
L014I01S2LAB, , ,825,22,,0,0, 
L014I01S2LAB, , ,395,23,,0,0, 
L014I01S2LAB, , ,401,24,,0,0, 
L014I01S2LAB, , ,403,25,,0,0, 
L014I01S2LAB, , ,48,26,,0,0, 
L014I01S2LAB, , ,404,27,,0,0, 
L014I01S2LAB, , ,623,28,,0,0, 
L014I01S2LAB,07:11:00,07:20:00,559,29,,0,0, 
L014I01S2SAB,06:25:00,06:25:00,811,1,,0,0, 
L014I01S2SAB, , ,835,2,,0,0, 
L014I01S2SAB, , ,836,3,,0,0, 
L014I01S2SAB, , ,827,4,,0,0, 
L014I01S2SAB, , ,837,5,,0,0, 
L014I01S2SAB, , ,838,6,,0,0, 
L014I01S2SAB, , ,562,7,,0,0, 
L014I01S2SAB, , ,840,8,,0,0, 
L014I01S2SAB, , ,794,10,,0,0, 
L014I01S2SAB,06:34:12,06:34:12,843,11,,0,0, 
L014I01S2SAB, , ,844,13,,0,0, 
L014I01S2SAB, , ,845,14,,0,0, 
L014I01S2SAB, , ,846,15,,0,0, 
L014I01S2SAB, , ,847,16,,0,0, 
L014I01S2SAB, , ,848,17,,0,0, 
L014I01S2SAB, , ,804,18,,0,0, 
L014I01S2SAB, , ,849,19,,0,0, 
L014I01S2SAB, , ,876,20,,0,0, 
L014I01S2SAB, , ,824,21,,0,0, 
L014I01S2SAB, , ,825,22,,0,0, 
L014I01S2SAB, , ,395,23,,0,0, 
L014I01S2SAB, , ,401,24,,0,0, 
L014I01S2SAB, , ,403,25,,0,0, 
L014I01S2SAB, , ,48,26,,0,0, 
L014I01S2SAB, , ,404,27,,0,0, 
L014I01S2SAB, , ,623,28,,0,0, 
L014I01S2SAB,07:11:00,07:20:00,559,29,,0,0, 
L014I01S1SAB,07:00:00,07:00:00,559,1,,0,0, 
L014I01S1SAB, , ,111,2,,0,0, 
L014I01S1SAB, , ,799,3,,0,0, 
L014I01S1SAB, , ,406,4,,0,0, 
L014I01S1SAB, , ,407,5,,0,0, 
L014I01S1SAB, , ,408,6,,0,0, 
L014I01S1SAB, , ,414,7,,0,0, 
L014I01S1SAB, , ,415,8,,0,0, 
L014I01S1SAB, , ,814,9,,0,0, 
L014I01S1SAB, , ,875,10,,0,0, 
L014I01S1SAB, , ,849,11,,0,0, 
L014I01S1SAB, , ,805,12,,0,0, 
L014I01S1SAB, , ,812,13,,0,0, 
L014I01S1SAB, , ,815,14,,0,0, 
L014I01S1SAB, , ,816,15,,0,0, 
L014I01S1SAB, , ,817,16,,0,0, 
L014I01S1SAB,07:25:12,07:25:12,818,17,,0,0, 
L014I01S1SAB, , ,819,19,,0,0, 
L014I01S1SAB, , ,820,20,,0,0, 
L014I01S1SAB, , ,821,22,,0,0, 
L014I01S1SAB, , ,793,23,,0,0, 
L014I01S1SAB, , ,828,24,,0,0, 
L014I01S1SAB, , ,563,25,,0,0, 
L014I01S1SAB, , ,830,26,,0,0, 
L014I01S1SAB, , ,831,27,,0,0, 
L014I01S1SAB, , ,829,28,,0,0, 
L014I01S1SAB, , ,841,29,,0,0, 
L014I01S1SAB, , ,832,30,,0,0, 
L014I01S1SAB, , ,833,31,,0,0, 
L014I01S1SAB, , ,834,32,,0,0, 
L014I01S1SAB,07:42:00,07:45:00,811,33,,0,0, 
L014I02S2LAB,08:30:00,08:30:00,856,1,,0,0, 
L014I02S2LAB, , ,857,2,,0,0, 
L014I02S2LAB, , ,794,3,,0,0, 
L014I02S2LAB,08:38:36,08:38:36,843,4,,0,0, 
L014I02S2LAB, , ,844,6,,0,0, 
L014I02S2LAB, , ,845,7,,0,0, 
L014I02S2LAB, , ,846,8,,0,0, 
L014I02S2LAB, , ,847,9,,0,0, 
L014I02S2LAB, , ,848,10,,0,0, 
L014I02S2LAB, , ,804,11,,0,0, 
L014I02S2LAB, , ,849,12,,0,0, 
L014I02S2LAB, , ,876,13,,0,0, 
L014I02S2LAB, , ,824,14,,0,0, 
L014I02S2LAB, , ,825,15,,0,0, 
L014I02S2LAB, , ,395,16,,0,0, 
L014I02S2LAB, , ,401,17,,0,0, 
L014I02S2LAB, , ,403,18,,0,0, 
L014I02S2LAB, , ,48,19,,0,0, 
L014I02S2LAB, , ,404,20,,0,0, 
L014I02S2LAB, , ,623,21,,0,0, 
L014I02S2LAB,09:13:00,09:20:00,559,22,,0,0, 
L014I02S1LAB,07:40:00,07:40:00,559,1,,0,0, 
L014I02S1LAB, , ,111,2,,0,0, 
L014I02S1LAB, , ,799,3,,0,0, 
L014I02S1LAB, , ,406,4,,0,0, 
L014I02S1LAB, , ,407,5,,0,0, 
L014I02S1LAB, , ,408,6,,0,0, 
L014I02S1LAB, , ,414,7,,0,0, 
L014I02S1LAB, , ,415,8,,0,0, 
L014I02S1LAB, , ,814,9,,0,0, 
L014I02S1LAB, , ,875,10,,0,0, 
L014I02S1LAB, , ,849,11,,0,0, 
L014I02S1LAB, , ,805,12,,0,0, 
L014I02S1LAB, , ,812,13,,0,0, 
L014I02S1LAB, , ,815,14,,0,0, 
L014I02S1LAB, , ,816,15,,0,0, 
L014I02S1LAB, , ,817,16,,0,0, 
L014I02S1LAB,08:05:12,08:05:12,818,17,,0,0, 
L014I02S1LAB,08:14:00,08:14:00,1143,19,,0,0, 
L014I02S1LAB,08:15:00,08:15:00,808,20,,0,0, 
L014I02S1LAB, , ,1004,21,,0,0, 
L014I02S1LAB, , ,993,22,,0,0, 
L014I02S1LAB, , ,130,23,,0,0, 
L014I02S1LAB, , ,669,24,,0,0, 
L014I02S1LAB, , ,955,25,,0,0, 
L014I02S1LAB,08:22:00,08:30:00,856,26,,0,0, 
L014I02S2SAB,08:30:00,08:30:00,856,1,,0,0, 
L014I02S2SAB, , ,857,2,,0,0, 
L014I02S2SAB, , ,794,3,,0,0, 
L014I02S2SAB,08:38:36,08:38:36,843,4,,0,0, 
L014I02S2SAB, , ,844,6,,0,0, 
L014I02S2SAB, , ,845,7,,0,0, 
L014I02S2SAB, , ,846,8,,0,0, 
L014I02S2SAB, , ,847,9,,0,0, 
L014I02S2SAB, , ,848,10,,0,0, 
L014I02S2SAB, , ,804,11,,0,0, 
L014I02S2SAB, , ,849,12,,0,0, 
L014I02S2SAB, , ,876,13,,0,0, 
L014I02S2SAB, , ,824,14,,0,0, 
L014I02S2SAB, , ,825,15,,0,0, 
L014I02S2SAB, , ,395,16,,0,0, 
L014I02S2SAB, , ,401,17,,0,0, 
L014I02S2SAB, , ,403,18,,0,0, 
L014I02S2SAB, , ,48,19,,0,0, 
L014I02S2SAB, , ,404,20,,0,0, 
L014I02S2SAB, , ,623,21,,0,0, 
L014I02S2SAB,09:13:00,09:20:00,559,22,,0,0, 
L014I02S1SAB,07:40:00,07:40:00,559,1,,0,0, 
L014I02S1SAB, , ,111,2,,0,0, 
L014I02S1SAB, , ,799,3,,0,0, 
L014I02S1SAB, , ,406,4,,0,0, 
L014I02S1SAB, , ,407,5,,0,0, 
L014I02S1SAB, , ,408,6,,0,0, 
L014I02S1SAB, , ,414,7,,0,0, 
L014I02S1SAB, , ,415,8,,0,0, 
L014I02S1SAB, , ,814,9,,0,0, 
L014I02S1SAB, , ,875,10,,0,0, 
L014I02S1SAB, , ,849,11,,0,0, 
L014I02S1SAB, , ,805,12,,0,0, 
L014I02S1SAB, , ,812,13,,0,0, 
L014I02S1SAB, , ,815,14,,0,0, 
L014I02S1SAB, , ,816,15,,0,0, 
L014I02S1SAB, , ,817,16,,0,0, 
L014I02S1SAB,08:05:12,08:05:12,818,17,,0,0, 
L014I02S1SAB, , ,1143,19,,0,0, 
L014I02S1SAB,08:09:24,08:09:24,808,20,,0,0, 
L014I02S1SAB, , ,1004,21,,0,0, 
L014I02S1SAB, , ,993,22,,0,0, 
L014I02S1SAB, , ,130,23,,0,0, 
L014I02S1SAB, , ,669,24,,0,0, 
L014I02S1SAB, , ,955,25,,0,0, 
L014I02S1SAB,08:22:00,08:30:00,856,26,,0,0, 
L014I03S2FES,14:15:00,14:15:00,811,1,,0,0, 
L014I03S2FES, , ,835,2,,0,0, 
L014I03S2FES, , ,836,3,,0,0, 
L014I03S2FES, , ,827,4,,0,0, 
L014I03S2FES, , ,837,5,,0,0, 
L014I03S2FES, , ,838,6,,0,0, 
L014I03S2FES, , ,562,7,,0,0, 
L014I03S2FES, , ,840,8,,0,0, 
L014I03S2FES, , ,794,10,,0,0, 
L014I03S2FES,14:25:00,14:25:00,843,11,,0,0, 
L014I03S2FES, , ,844,13,,0,0, 
L014I03S2FES, , ,845,14,,0,0, 
L014I03S2FES, , ,846,15,,0,0, 
L014I03S2FES, , ,847,16,,0,0, 
L014I03S2FES, , ,848,17,,0,0, 
L014I03S2FES, , ,804,18,,0,0, 
L014I03S2FES, , ,849,19,,0,0, 
L014I03S2FES, , ,876,20,,0,0, 
L014I03S2FES, , ,824,21,,0,0, 
L014I03S2FES, , ,825,22,,0,0, 
L014I03S2FES, , ,395,23,,0,0, 
L014I03S2FES, , ,401,24,,0,0, 
L014I03S2FES, , ,403,25,,0,0, 
L014I03S2FES, , ,48,26,,0,0, 
L014I03S2FES, , ,404,27,,0,0, 
L014I03S2FES, , ,623,28,,0,0, 
L014I03S2FES,15:00:00,15:00:00,559,29,,0,0, 
L014I03S1FES,13:30:00,13:30:00,559,1,,0,0, 
L014I03S1FES, , ,111,2,,0,0, 
L014I03S1FES, , ,799,3,,0,0, 
L014I03S1FES, , ,406,4,,0,0, 
L014I03S1FES, , ,407,5,,0,0, 
L014I03S1FES, , ,408,6,,0,0, 
L014I03S1FES, , ,414,7,,0,0, 
L014I03S1FES, , ,415,8,,0,0, 
L014I03S1FES, , ,814,9,,0,0, 
L014I03S1FES, , ,875,10,,0,0, 
L014I03S1FES, , ,849,11,,0,0, 
L014I03S1FES, , ,805,12,,0,0, 
L014I03S1FES, , ,812,13,,0,0, 
L014I03S1FES, , ,815,14,,0,0, 
L014I03S1FES, , ,816,15,,0,0, 
L014I03S1FES, , ,817,16,,0,0, 
L014I03S1FES,14:05:00,14:05:00,818,17,,0,0, 
L014I03S1FES, , ,130,19,,0,0, 
L014I03S1FES, , ,669,20,,0,0, 
L014I03S1FES, , ,955,21,,0,0, 
L014I03S1FES, , ,856,22,,0,0, 
L014I03S1FES, , ,857,23,,0,0, 
L014I03S1FES, , ,819,24,,0,0, 
L014I03S1FES, , ,820,25,,0,0, 
L014I03S1FES, , ,821,27,,0,0, 
L014I03S1FES, , ,793,28,,0,0, 
L014I03S1FES, , ,828,29,,0,0, 
L014I03S1FES, , ,563,30,,0,0, 
L014I03S1FES, , ,830,31,,0,0, 
L014I03S1FES, , ,831,32,,0,0, 
L014I03S1FES, , ,829,33,,0,0, 
L014I03S1FES, , ,841,34,,0,0, 
L014I03S1FES, , ,832,35,,0,0, 
L014I03S1FES, , ,833,36,,0,0, 
L014I03S1FES, , ,834,37,,0,0, 
L014I03S1FES,14:15:00,14:15:00,811,38,,0,0, 
L014I04S2FES,09:15:00,09:15:00,811,1,,0,0, 
L014I04S2FES, , ,835,2,,0,0, 
L014I04S2FES, , ,836,3,,0,0, 
L014I04S2FES, , ,827,4,,0,0, 
L014I04S2FES, , ,837,5,,0,0, 
L014I04S2FES, , ,838,6,,0,0, 
L014I04S2FES, , ,562,7,,0,0, 
L014I04S2FES, , ,840,8,,0,0, 
L014I04S2FES, , ,669,10,,0,0, 
L014I04S2FES, , ,856,11,,0,0, 
L014I04S2FES, , ,857,12,,0,0, 
L014I04S2FES, , ,794,13,,0,0, 
L014I04S2FES,09:25:00,09:25:00,843,14,,0,0, 
L014I04S2FES, , ,844,16,,0,0, 
L014I04S2FES, , ,845,17,,0,0, 
L014I04S2FES, , ,846,18,,0,0, 
L014I04S2FES, , ,847,19,,0,0, 
L014I04S2FES, , ,848,20,,0,0, 
L014I04S2FES, , ,804,21,,0,0, 
L014I04S2FES, , ,849,22,,0,0, 
L014I04S2FES, , ,876,23,,0,0, 
L014I04S2FES, , ,824,24,,0,0, 
L014I04S2FES, , ,825,25,,0,0, 
L014I04S2FES, , ,395,26,,0,0, 
L014I04S2FES, , ,401,27,,0,0, 
L014I04S2FES, , ,403,28,,0,0, 
L014I04S2FES, , ,48,29,,0,0, 
L014I04S2FES, , ,404,30,,0,0, 
L014I04S2FES, , ,623,31,,0,0, 
L014I04S2FES,10:00:00,10:00:00,559,32,,0,0, 
L014I04S1FES,08:30:00,08:30:00,559,1,,0,0, 
L014I04S1FES, , ,111,2,,0,0, 
L014I04S1FES, , ,799,3,,0,0, 
L014I04S1FES, , ,406,4,,0,0, 
L014I04S1FES, , ,407,5,,0,0, 
L014I04S1FES, , ,408,6,,0,0, 
L014I04S1FES, , ,414,7,,0,0, 
L014I04S1FES, , ,415,8,,0,0, 
L014I04S1FES, , ,814,9,,0,0, 
L014I04S1FES, , ,875,10,,0,0, 
L014I04S1FES, , ,849,11,,0,0, 
L014I04S1FES, , ,805,12,,0,0, 
L014I04S1FES, , ,812,13,,0,0, 
L014I04S1FES, , ,815,14,,0,0, 
L014I04S1FES, , ,816,15,,0,0, 
L014I04S1FES, , ,817,16,,0,0, 
L014I04S1FES,08:55:00,08:55:00,818,17,,0,0, 
L014I04S1FES, , ,819,19,,0,0, 
L014I04S1FES, , ,820,20,,0,0, 
L014I04S1FES, , ,821,22,,0,0, 
L014I04S1FES, , ,793,23,,0,0, 
L014I04S1FES, , ,828,24,,0,0, 
L014I04S1FES, , ,563,25,,0,0, 
L014I04S1FES, , ,830,26,,0,0, 
L014I04S1FES, , ,831,27,,0,0, 
L014I04S1FES, , ,829,28,,0,0, 
L014I04S1FES, , ,841,29,,0,0, 
L014I04S1FES, , ,832,30,,0,0, 
L014I04S1FES, , ,833,31,,0,0, 
L014I04S1FES, , ,834,32,,0,0, 
L014I04S1FES,09:15:00,09:15:00,811,33,,0,0, 
L014I05S2FES,07:40:00,07:40:00,811,1,,0,0, 
L014I05S2FES, , ,835,2,,0,0, 
L014I05S2FES, , ,836,3,,0,0, 
L014I05S2FES, , ,827,4,,0,0, 
L014I05S2FES, , ,837,5,,0,0, 
L014I05S2FES, , ,838,6,,0,0, 
L014I05S2FES, , ,562,7,,0,0, 
L014I05S2FES, , ,840,8,,0,0, 
L014I05S2FES, , ,669,10,,0,0, 
L014I05S2FES,07:50:00,07:50:00,856,11,,0,0, 
L014I05S2FES, , ,857,12,,0,0, 
L014I05S2FES, , ,794,13,,0,0, 
L014I05S2FES,07:55:00,07:55:00,843,14,,0,0, 
L014I05S2FES, , ,844,16,,0,0, 
L014I05S2FES, , ,845,17,,0,0, 
L014I05S2FES, , ,846,18,,0,0, 
L014I05S2FES, , ,847,19,,0,0, 
L014I05S2FES, , ,848,20,,0,0, 
L014I05S2FES, , ,804,21,,0,0, 
L014I05S2FES, , ,849,22,,0,0, 
L014I05S2FES, , ,876,23,,0,0, 
L014I05S2FES, , ,824,24,,0,0, 
L014I05S2FES, , ,825,25,,0,0, 
L014I05S2FES, , ,395,26,,0,0, 
L014I05S2FES, , ,401,27,,0,0, 
L014I05S2FES, , ,403,28,,0,0, 
L014I05S2FES, , ,48,29,,0,0, 
L014I05S2FES, , ,404,30,,0,0, 
L014I05S2FES, , ,623,31,,0,0, 
L014I05S2FES,08:30:00,08:30:00,559,32,,0,0, 
L014I05S1FES,07:00:00,07:00:00,559,1,,0,0, 
L014I05S1FES, , ,111,2,,0,0, 
L014I05S1FES, , ,799,3,,0,0, 
L014I05S1FES, , ,406,4,,0,0, 
L014I05S1FES, , ,407,5,,0,0, 
L014I05S1FES, , ,408,6,,0,0, 
L014I05S1FES, , ,414,7,,0,0, 
L014I05S1FES, , ,415,8,,0,0, 
L014I05S1FES, , ,814,9,,0,0, 
L014I05S1FES, , ,875,10,,0,0, 
L014I05S1FES, , ,849,11,,0,0, 
L014I05S1FES, , ,805,12,,0,0, 
L014I05S1FES, , ,812,13,,0,0, 
L014I05S1FES, , ,815,14,,0,0, 
L014I05S1FES, , ,816,15,,0,0, 
L014I05S1FES, , ,817,16,,0,0, 
L014I05S1FES,07:30:00,07:30:00,818,17,,0,0, 
L014I05S1FES, , ,130,19,,0,0, 
L014I05S1FES, , ,669,20,,0,0, 
L014I05S1FES, , ,955,21,,0,0, 
L014I05S1FES, , ,856,22,,0,0, 
L014I05S1FES, , ,857,23,,0,0, 
L014I05S1FES, , ,819,24,,0,0, 
L014I05S1FES, , ,820,25,,0,0, 
L014I05S1FES, , ,821,27,,0,0, 
L014I05S1FES, , ,793,28,,0,0, 
L014I05S1FES, , ,828,29,,0,0, 
L014I05S1FES, , ,563,30,,0,0, 
L014I05S1FES, , ,830,31,,0,0, 
L014I05S1FES, , ,831,32,,0,0, 
L014I05S1FES, , ,829,33,,0,0, 
L014I05S1FES, , ,841,34,,0,0, 
L014I05S1FES, , ,832,35,,0,0, 
L014I05S1FES, , ,833,36,,0,0, 
L014I05S1FES, , ,834,37,,0,0, 
L014I05S1FES,07:40:00,07:40:00,811,38,,0,0, 
L015I01S2FES,06:50:00,06:50:00,691,1,,0,0, 
L015I01S2FES, , ,692,2,,0,0, 
L015I01S2FES, , ,771,3,,0,0, 
L015I01S2FES, , ,693,4,,0,0, 
L015I01S2FES, , ,423,5,,0,0, 
L015I01S2FES, , ,424,6,,0,0, 
L015I01S2FES, , ,448,7,,0,0, 
L015I01S2FES, , ,425,8,,0,0, 
L015I01S2FES, , ,426,9,,0,0, 
L015I01S2FES, , ,427,10,,0,0, 
L015I01S2FES, , ,951,11,,0,0, 
L015I01S2FES, , ,428,12,,0,0, 
L015I01S2FES, , ,429,13,,0,0, 
L015I01S2FES, , ,430,14,,0,0, 
L015I01S2FES,07:00:45,07:00:45,366,15,,0,0, 
L015I01S2FES, , ,432,16,,0,0, 
L015I01S2FES, , ,433,17,,0,0, 
L015I01S2FES, , ,434,18,,0,0, 
L015I01S2FES, , ,435,19,,0,0, 
L015I01S2FES, , ,437,20,,0,0, 
L015I01S2FES, , ,438,21,,0,0, 
L015I01S2FES, , ,439,22,,0,0, 
L015I01S2FES, , ,440,23,,0,0, 
L015I01S2FES, , ,441,24,,0,0, 
L015I01S2FES, , ,442,25,,0,0, 
L015I01S2FES,07:15:55,07:15:55,443,26,,0,0, 
L015I01S2FES, , ,444,27,,0,0, 
L015I01S2FES, , ,445,28,,0,0, 
L015I01S2FES, , ,446,29,,0,0, 
L015I01S2FES, , ,447,30,,0,0, 
L015I01S2FES, , ,83,31,,0,0, 
L015I01S2FES, , ,449,32,,0,0, 
L015I01S2FES, , ,450,33,,0,0, 
L015I01S2FES, , ,451,34,,0,0, 
L015I01S2FES, , ,452,35,,0,0, 
L015I01S2FES,07:29:21,07:29:21,422,36,,0,0, 
L015I01S2FES, , ,404,37,,0,0, 
L015I01S2FES, , ,3,38,,0,0, 
L015I01S2FES, , ,50,39,,0,0, 
L015I01S2FES, , ,52,40,,0,0, 
L015I01S2FES,07:37:31,07:37:31,986,41,,0,0, 
L015I01S2FES,07:38:00,07:50:00,7,42,,0,0, 
L015I01S1FES,06:50:00,06:50:00,7,1,,0,0, 
L015I01S1FES, , ,1048,2,,0,0, 
L015I01S1FES, , ,106,3,,0,0, 
L015I01S1FES, , ,454,4,,0,0, 
L015I01S1FES, , ,108,5,,0,0, 
L015I01S1FES, , ,1051,6,,0,0, 
L015I01S1FES,07:01:57,07:01:57,455,7,,0,0, 
L015I01S1FES, , ,456,8,,0,0, 
L015I01S1FES, , ,457,9,,0,0, 
L015I01S1FES, , ,458,10,,0,0, 
L015I01S1FES, , ,459,11,,0,0, 
L015I01S1FES, , ,84,12,,0,0, 
L015I01S1FES, , ,462,13,,0,0, 
L015I01S1FES, , ,463,14,,0,0, 
L015I01S1FES, , ,464,15,,0,0, 
L015I01S1FES, , ,465,16,,0,0, 
L015I01S1FES,07:16:40,07:16:40,466,17,,0,0, 
L015I01S1FES, , ,467,18,,0,0, 
L015I01S1FES, , ,468,19,,0,0, 
L015I01S1FES, , ,469,20,,0,0, 
L015I01S1FES, , ,470,21,,0,0, 
L015I01S1FES, , ,1009,22,,0,0, 
L015I01S1FES, , ,471,23,,0,0, 
L015I01S1FES, , ,473,24,,0,0, 
L015I01S1FES, , ,474,25,,0,0, 
L015I01S1FES, , ,475,26,,0,0, 
L015I01S1FES, , ,476,27,,0,0, 
L015I01S1FES, , ,477,28,,0,0, 
L015I01S1FES,07:26:48,07:26:48,384,29,,0,0, 
L015I01S1FES, , ,479,30,,0,0, 
L015I01S1FES, , ,480,31,,0,0, 
L015I01S1FES, , ,481,32,,0,0, 
L015I01S1FES, , ,950,33,,0,0, 
L015I01S1FES, , ,482,34,,0,0, 
L015I01S1FES, , ,483,35,,0,0, 
L015I01S1FES, , ,484,36,,0,0, 
L015I01S1FES, , ,485,37,,0,0, 
L015I01S1FES, , ,486,38,,0,0, 
L015I01S1FES, , ,487,39,,0,0, 
L015I01S1FES, , ,488,40,,0,0, 
L015I01S1FES,07:36:00,07:50:00,691,41,,0,0, 
L015I01S2LAB,08:40:00,08:40:00,691,1,,0,0, 
L015I01S2LAB, , ,692,2,,0,0, 
L015I01S2LAB, , ,771,3,,0,0, 
L015I01S2LAB, , ,693,4,,0,0, 
L015I01S2LAB, , ,423,5,,0,0, 
L015I01S2LAB, , ,424,6,,0,0, 
L015I01S2LAB, , ,448,7,,0,0, 
L015I01S2LAB, , ,425,8,,0,0, 
L015I01S2LAB, , ,426,9,,0,0, 
L015I01S2LAB, , ,427,10,,0,0, 
L015I01S2LAB, , ,951,11,,0,0, 
L015I01S2LAB, , ,428,12,,0,0, 
L015I01S2LAB, , ,429,13,,0,0, 
L015I01S2LAB, , ,430,14,,0,0, 
L015I01S2LAB,08:51:38,08:51:38,366,15,,0,0, 
L015I01S2LAB, , ,432,16,,0,0, 
L015I01S2LAB, , ,433,17,,0,0, 
L015I01S2LAB, , ,434,18,,0,0, 
L015I01S2LAB, , ,435,19,,0,0, 
L015I01S2LAB, , ,437,20,,0,0, 
L015I01S2LAB, , ,438,21,,0,0, 
L015I01S2LAB, , ,439,22,,0,0, 
L015I01S2LAB, , ,440,23,,0,0, 
L015I01S2LAB, , ,441,24,,0,0, 
L015I01S2LAB, , ,442,25,,0,0, 
L015I01S2LAB,09:08:04,09:08:04,443,26,,0,0, 
L015I01S2LAB, , ,444,27,,0,0, 
L015I01S2LAB, , ,445,28,,0,0, 
L015I01S2LAB, , ,446,29,,0,0, 
L015I01S2LAB, , ,447,30,,0,0, 
L015I01S2LAB, , ,83,31,,0,0, 
L015I01S2LAB, , ,449,32,,0,0, 
L015I01S2LAB, , ,450,33,,0,0, 
L015I01S2LAB, , ,451,34,,0,0, 
L015I01S2LAB, , ,452,35,,0,0, 
L015I01S2LAB,09:22:38,09:22:38,422,36,,0,0, 
L015I01S2LAB, , ,404,37,,0,0, 
L015I01S2LAB, , ,3,38,,0,0, 
L015I01S2LAB, , ,50,39,,0,0, 
L015I01S2LAB, , ,52,40,,0,0, 
L015I01S2LAB,09:31:28,09:31:28,986,41,,0,0, 
L015I01S2LAB,09:32:00,09:37:00,7,42,,0,0, 
L015I01S1LAB,10:10:00,10:10:00,7,1,,0,0, 
L015I01S1LAB, , ,1048,2,,0,0, 
L015I01S1LAB, , ,106,3,,0,0, 
L015I01S1LAB, , ,454,4,,0,0, 
L015I01S1LAB, , ,108,5,,0,0, 
L015I01S1LAB, , ,1051,6,,0,0, 
L015I01S1LAB,10:24:18,10:24:18,455,7,,0,0, 
L015I01S1LAB, , ,456,8,,0,0, 
L015I01S1LAB, , ,457,9,,0,0, 
L015I01S1LAB, , ,458,10,,0,0, 
L015I01S1LAB, , ,459,11,,0,0, 
L015I01S1LAB, , ,84,12,,0,0, 
L015I01S1LAB, , ,462,13,,0,0, 
L015I01S1LAB, , ,463,14,,0,0, 
L015I01S1LAB, , ,464,15,,0,0, 
L015I01S1LAB, , ,465,16,,0,0, 
L015I01S1LAB,10:41:54,10:41:54,466,17,,0,0, 
L015I01S1LAB, , ,467,18,,0,0, 
L015I01S1LAB, , ,468,19,,0,0, 
L015I01S1LAB, , ,469,20,,0,0, 
L015I01S1LAB, , ,470,21,,0,0, 
L015I01S1LAB, , ,1009,22,,0,0, 
L015I01S1LAB, , ,471,23,,0,0, 
L015I01S1LAB, , ,473,24,,0,0, 
L015I01S1LAB, , ,474,25,,0,0, 
L015I01S1LAB, , ,475,26,,0,0, 
L015I01S1LAB, , ,476,27,,0,0, 
L015I01S1LAB, , ,477,28,,0,0, 
L015I01S1LAB,10:54:00,10:54:00,384,29,,0,0, 
L015I01S1LAB, , ,479,30,,0,0, 
L015I01S1LAB, , ,480,31,,0,0, 
L015I01S1LAB, , ,481,32,,0,0, 
L015I01S1LAB, , ,950,33,,0,0, 
L015I01S1LAB, , ,482,34,,0,0, 
L015I01S1LAB, , ,483,35,,0,0, 
L015I01S1LAB, , ,484,36,,0,0, 
L015I01S1LAB, , ,485,37,,0,0, 
L015I01S1LAB, , ,486,38,,0,0, 
L015I01S1LAB, , ,487,39,,0,0, 
L015I01S1LAB, , ,488,40,,0,0, 
L015I01S1LAB,11:05:00,11:10:00,691,41,,0,0, 
L015I01S2SAB,08:40:00,08:40:00,691,1,,0,0, 
L015I01S2SAB, , ,692,2,,0,0, 
L015I01S2SAB, , ,771,3,,0,0, 
L015I01S2SAB, , ,693,4,,0,0, 
L015I01S2SAB, , ,423,5,,0,0, 
L015I01S2SAB, , ,424,6,,0,0, 
L015I01S2SAB, , ,448,7,,0,0, 
L015I01S2SAB, , ,425,8,,0,0, 
L015I01S2SAB, , ,426,9,,0,0, 
L015I01S2SAB, , ,427,10,,0,0, 
L015I01S2SAB, , ,951,11,,0,0, 
L015I01S2SAB, , ,428,12,,0,0, 
L015I01S2SAB, , ,429,13,,0,0, 
L015I01S2SAB, , ,430,14,,0,0, 
L015I01S2SAB,08:51:38,08:51:38,366,15,,0,0, 
L015I01S2SAB, , ,432,16,,0,0, 
L015I01S2SAB, , ,433,17,,0,0, 
L015I01S2SAB, , ,434,18,,0,0, 
L015I01S2SAB, , ,435,19,,0,0, 
